ID_state|state|state_n|city|city_n|age|client_income|appraisal_value|asset_market_value|mar_2_app|app_2_inc|mar_2_inc|sex_F|condition_U|risk_index|effective_pay|factor_employed|bank_2_home|ratio|vendor_Y|employed_30|antiquity_20|credit_score|lender_score|theta_emp|months_wo_pay|y
7|COAHUILA DE ZARAGOZA|1583|ARTEAGA|10|38.1|6.066878744349569|12.84631896051529|13.010572900448038|1.2273066109033504|0.09494008884570453|0.11603402731443886|0.2|0.6|2200.2|28.9|1.6614|1.483550802506954|0.27598000000000006|0.5|0.4|0.5|0.2|134.6|0.0|0|0
6|CHIHUAHUA|1347|ASCENSION|3|39.666666666666664|6.287628484130029|13.067976511979229|13.224919965729422|1.210332634575565|0.08820442135901646|0.1066156058077639|0.3333333333333333|0.3333333333333333|2209.0|30.0|1.9889999999999999|2.0406164366539934|0.27143333333333336|0.3333333333333333|0.6666666666666666|0.3333333333333333|0.3333333333333333|139.0|0.3333333333333333|1|1
1|AGUASCALIENTES|490|ASIENTOS|5|33.8|5.698991549814838|12.55473948411511|12.78605112798448|1.2603391059179496|0.09571231422018725|0.1197253840040275|0.2|0.6|2195.8|25.2|1.1523999999999999|1.5192288159545135|0.27608|0.4|0.4|0.4|0.0|128.0|0.2|20|1
11|ESTADO DE MEXICO|3151|ATENCO|3|39.666666666666664|5.666619864377725|12.716488829487124|13.023647404465171|1.357166829135087|0.11660399213493389|0.1583145353788459|0.0|0.0|2244.0|25.666666666666668|1.1546666666666667|1.7477428713341219|0.2879333333333334|1.0|0.3333333333333333|0.6666666666666666|0.0|141.66666666666666|0.0|0|0
14|HIDALGO|326|ATITALAQUIA|4|36.25|5.6781043453537245|12.579652578914502|13.097575705795991|1.6690383693576032|0.10123234013770599|0.1733907551309067|0.0|0.75|2222.25|33.25|1.1107500000000001|1.494066443418284|0.2631|0.25|0.0|0.0|0.0|141.25|0.0|0|0
11|ESTADO DE MEXICO|3151|ATIZAPAN|6|34.5|5.8568671579395515|12.777704771983036|13.046306327544935|1.3288992227915053|0.10510369049792588|0.13885630083056316|0.16666666666666666|0.16666666666666666|2213.1666666666665|21.833333333333332|12.452999999999998|1.7403805575507236|0.2790333333333333|0.8333333333333334|0.5|0.6666666666666666|0.6666666666666666|133.33333333333334|0.16666666666666666|1|1
11|ESTADO DE MEXICO|3151|ATIZAPAN DE ZARAGOZA|140|35.98571428571429|6.352932981392735|13.08216127169544|13.425895876224365|1.4087427628812002|0.09389829729331482|0.12940023427522623|0.32857142857142857|0.40714285714285714|2213.8142857142857|29.042857142857144|2.06435|1.9035703092463778|0.2661307142857141|0.6642857142857143|0.40714285714285714|0.4857142857142857|0.5642857142857143|137.2642857142857|0.03571428571428571|16|5
21|PUEBLA|641|ATLIXCO|8|34.75|6.344332045667|13.068571196820784|13.482999689752367|1.5468996801099368|0.0896407132465482|0.13989697575943852|0.25|0.5|2229.75|28.625|2.0512500000000005|1.8526898554906261|0.26301250000000004|0.75|0.375|0.375|0.25|139.375|0.0|0|0
14|HIDALGO|326|ATOTONILCO DE TULA|6|39.5|5.839686792720484|12.70744603636163|13.055741977468873|1.3588480904193816|0.09905685358708678|0.13334974091650104|0.0|0.5|2221.8333333333335|32.833333333333336|1.322|1.4909953165758971|0.2758|0.5|0.5|0.3333333333333333|0.16666666666666666|143.0|0.16666666666666666|1|1
15|JALISCO|2704|ATOTONILCO EL ALTO|11|37.54545454545455|5.73256836869008|12.651523915602409|13.068578944428502|1.624103801040803|0.1010834616239056|0.1552683937910962|0.2727272727272727|0.2727272727272727|2213.4545454545455|25.90909090909091|1.2140000000000002|1.4960775976830767|0.27980909090909095|0.8181818181818182|0.36363636363636365|0.36363636363636365|0.0|134.0|0.09090909090909091|1|1
15|JALISCO|2704|ATOYAC|2|30.5|5.714067402990735|12.747308480830592|12.942039823273047|1.2142033204940903|0.1134020722015371|0.13783217882074594|0.0|0.5|2202.0|21.0|1.2235|1.5|0.29474999999999996|0.5|0.0|0.0|0.0|137.0|0.0|0|0
30|VERACRUZ LLAVE|1293|ATOYAC|1|41.0|5.815053389443039|12.753292318118433|13.199324418540456|1.562101609849849|0.10309530335126403|0.1610453393329681|1.0|0.0|2256.0|16.0|1.368|1.4755050504327156|0.2859|1.0|0.0|0.0|0.0|142.0|0.0|0|0
15|JALISCO|2704|AUTLAN DE NAVARRO|28|34.07142857142857|5.722412893242012|12.609916320897883|12.893848282288207|1.3407664153336392|0.09851499261882893|0.13082787451465494|0.32142857142857145|0.07142857142857142|2208.75|30.642857142857142|1.1885357142857143|1.505193958460622|0.2759892857142857|0.8928571428571429|0.42857142857142855|0.5|0.0|133.96428571428572|0.03571428571428571|1|1
17|MORELOS|240|AYALA|3|36.0|5.687822342178792|12.622541207430595|12.940041820610373|1.3700396310013712|0.10314897970730356|0.1404758433484363|0.6666666666666666|1.0|2179.6666666666665|33.333333333333336|1.1573333333333335|1.4937511676235438|0.2758|0.0|1.0|0.6666666666666666|0.0|128.33333333333334|0.0|0|0
11|ESTADO DE MEXICO|3151|AYAPANGO|2|33.0|6.942026165778539|13.754752722619061|13.91093709463524|1.1848529818070097|0.09668120425503415|0.11475019530889047|0.0|0.0|2211.0|26.5|3.6959999999999997|2.2249724984224235|0.26185|1.0|0.0|0.5|0.5|138.5|0.0|0|0
15|JALISCO|2704|AYOTLAN|1|29.0|5.554356283502495|12.661847911238588|12.724866438945341|1.0650465719190672|0.12210807762483908|0.1300507894779622|1.0|0.0|2194.0|33.0|0.984|1.5000050130194438|0.2668|1.0|1.0|1.0|0.0|124.0|0.0|0|0
